Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
VTHR,Vanguard Russell 3000 ETF,97.93,$276.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vthr
VCSH,Vanguard Short-Term Corporate Bond ETF,80.31,$14.71B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcsh
VGSH,Vanguard Short-Term Government ETF,61.06,$934.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgsh
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,49.62,$2.51B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtip
BNDX,Vanguard Total International Bond ETF,55.4,$5.59B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bndx
VXUS,Vanguard Total International Stock ETF,46.15,$6.36B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vxus
VRNS,"Varonis Systems, Inc.",28.89,$762.4M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vrns
VDSI,"VASCO Data Security International, Inc.",17.85,$717.54M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vdsi
VBLT,Vascular Biogenics Ltd.,5.04,$113.25M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vblt
VASC,"Vascular Solutions, Inc.",46.11,$806.56M,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/vasc
VBIV,"VBI Vaccines, Inc.",3.1,$111.5M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vbiv
WOOF,VCA Inc. ,69.11,$5.59B,2001,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/woof
VECO,Veeco Instruments Inc.,21.9,$889.97M,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/veco
DGLD,VelocityShares 3x Inverse Gold ETN linked to S&P GSCI Gold Ind,51.19,$16.94M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dgld
DSLV,VelocityShares 3x Inverse Silver ETN linked to S&P GSCI Silver,26.75,$18.8M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dslv
UGLD,VelocityShares 3x Long Gold ETN linked to the S&P GSCI Gold In,11.03,$87.86M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ugld
USLV,VelocityShares 3x Long Silver ETN linked to the S&P GSCI Silve,16.22,$241.15M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/uslv
TVIZ,VelocityShares Daily 2x VIX Medium Term ETN,8.88,$1.9M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tviz
TVIX,VelocityShares Daily 2x VIX Short Term ETN,19.15,$337.73M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tvix
ZIV,VelocityShares Daily Inverse VIX Medium Term ETN,43.47,$73.38M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ziv
XIV,VelocityShares Daily Inverse VIX Short Term ETN,36.24,$600.82M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/xiv
VIIZ,VelocityShares VIX Medium Term ETN,13.04,"$847,600",n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viiz
VIIX,VelocityShares VIX Short Term ETN,11.84,$14.16M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viix
APPY,"Venaxis, Inc.",2.4,$9.3M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/appy
VRA,"Vera Bradley, Inc.",14.39,$526.47M,2010,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vra
VCYT,"Veracyte, Inc.",7.58,$211.21M,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/vcyt
VSTM,"Verastem, Inc.",1.37,$50.68M,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vstm
VCEL,Vericel Corporation,2.43,$58.31M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vcel
VRNT,Verint Systems Inc.,35.5,$2.24B,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/vrnt
VRSN,"VeriSign, Inc.",75.71,$8.08B,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsn
VRSK,"Verisk Analytics, Inc.",79.37,$13.41B,2009,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsk
VBTX,"Veritex Holdings, Inc.",17.79,$190.94M,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/vbtx
VRML,"Vermillion, Inc.",1.1,$57.44M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vrml
VSAR,"Versartis, Inc.",11.62,$343.27M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vsar
VTNR,"Vertex Energy, Inc",1.06,$32.87M,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vtnr
VRTX,Vertex Pharmaceuticals Incorporated,79.23,$19.63B,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrtx
VRTB,"Vestin Realty Mortgage II, Inc.",2.543,$6.16M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vrtb
VIA,Viacom Inc.,40.34,$16B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/via
VIAB,Viacom Inc.,36,$12.51B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/viab
VSAT,"ViaSat, Inc.",72.26,$3.56B,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vsat
VIAV,Viavi Solutions Inc.,7.26,$1.69B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/viav
VICL,Vical Incorporated,3.03,$27.9M,1993,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vicl
VICR,Vicor Corporation,11.6,$450.35M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vicr
CIZ,Victory CEMP Developed Enhanced Volatility Wtd Index ETF,29.11,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ciz
CEZ,Victory CEMP Emerging Market Volatility Wtd Index ETF,25.9699,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cez
CID,Victory CEMP International High Div Volatility Wtd Index ETF,31.3016,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cid
CIL,Victory CEMP International Volatility Wtd Index ETF,33.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cil
CFO,Victory CEMP US 500 Enhanced Volatility Wtd Index ETF,37.98,$26.59M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfo
CFA,Victory CEMP US 500 Volatility Wtd Index ETF,37.99,$7.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfa
CSF,Victory CEMP US Discovery Enhanced Volatility Wtd Index ETF,35.155,$19.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csf
CDC,Victory CEMP US EQ Income Enhanced Volatility Wtd Index ETF,39.06,$25.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdc
CDL,Victory CEMP US Large Cap High Div Volatility Wtd Index ETF,38.055,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdl
CSB,Victory CEMP US Small Cap High Div Volatility Wtd Index ETF,36.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csb
CSA,Victory CEMP US Small Cap Volatility Wtd Index ETF,36.084,$1.85B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csa
VBND,Vident Core U.S. Bond Strategy Fund,51.57,$443.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vbnd
VUSE,Vident Core US Equity ETF,26.26,$399.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vuse
VIDI,Vident International Equity Fund,21.63,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vidi
VDTH,Videocon d2h Limited,8.67,$910.49M,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/vdth
VRAY,"ViewRay, Inc.",3.77,$144.75M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/vray
VKTX,"Viking Therapeutics, Inc.",1.1,$21.21M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktx
VKTXW,"Viking Therapeutics, Inc.",0.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktxw
VBFC,Village Bank and Trust Financial Corp.,23.3,$33.19M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vbfc
VLGEA,"Village Super Market, Inc.",31.95,$451.39M,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/vlgea
VIP,VimpelCom Ltd.,3.27,$5.74B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vip
VNOM,Viper Energy Partners LP,16.58,$1.44B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnom
VIRC,Virco Manufacturing Corporation,4.25,$64.51M,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/virc
VA,Virgin America Inc.,52.08,$2.33B,2014,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/va
VIRT,"Virtu Financial, Inc.",13.87,$1.92B,2015,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/virt
VRTS,"Virtus Investment Partners, Inc.",97.24,$750.53M,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrts
VRTU,Virtusa Corporation,21.87,$653.24M,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/vrtu
VISN,"VisionChina Media, Inc.",6.0075,$30.86M,2007,Technology,Advertising,http://www.nasdaq.com/symbol/visn
VTGN,"VistaGen Therapeutics, Inc.",4.29,$34.19M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtgn
VTAE,"Vitae Pharmaceuticals, Inc.",20.99,$605.37M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtae
VTL,"Vital Therapies, Inc.",5.94,$187.35M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtl
VIVE,"Viveve Medical, Inc.",6.7001,$71.07M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/vive
VVUS,"VIVUS, Inc.",1.06,$110.43M,1994,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vvus
VOD,Vodafone Group Plc,27.8,$73.83B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vod
VLTC,Voltari Corporation,2.46,$22.13M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/vltc
VOXX,VOXX International Corporation,3.6,$86.98M,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/voxx
VYGR,"Voyager Therapeutics, Inc.",11.07,$295.88M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vygr
VSEC,VSE Corporation,31.75,$342.86M,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/vsec
VTVT,vTv Therapeutics Inc.,6.99,$229.36M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtvt
VUZI,Vuzix Corporation,7.61,$132.08M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vuzi
VWR,VWR Corporation,27.5,$3.62B,2014,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/vwr
WGBS,"WaferGen Bio-systems, Inc.",0.9,$17.03M,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/wgbs
WBA,"Walgreens Boots Alliance, Inc.",78.31,$84.76B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/wba
WAFD,"Washington Federal, Inc.",26.64,$2.41B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wafd
WAFDW,"Washington Federal, Inc.",9.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wafdw
WASH,"Washington Trust Bancorp, Inc.",40.4,$690.09M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wash
WFBI,WashingtonFirst Bankshares Inc,24.06,$294.79M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wfbi
WSBF,"Waterstone Financial, Inc.",16.68,$486.46M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wsbf
WVE,WAVE Life Sciences Ltd.,28.77,$674.38M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/wve
WAYN,Wayne Savings Bancshares Inc.,14.62,$40.67M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wayn
WSTG,"Wayside Technology Group, Inc.",17.98,$85.14M,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/wstg
WCFB,"WCF Bancorp, Inc.",8.42,$21.58M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wcfb
WDFC,WD-40 Company,110.98,$1.58B,1973,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wdfc
FLAG,WeatherStorm Forensic Accounting Long Short ETF,34.3363,$13.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/flag
WEB,"Web.com Group, Inc.",16.3,$823.26M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/web
WBMD,WebMD Health Corp,50.8,$1.98B,2005,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wbmd
WB,Weibo Corporation,53.08,$11.26B,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wb
WEBK,"Wellesley Bancorp, Inc.",23.5,$57.78M,2012,Finance,Banks,http://www.nasdaq.com/symbol/webk
WEN,Wendy&#39;s Company (The),10.84,$2.83B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wen
WERN,"Werner Enterprises, Inc.",22.89,$1.65B,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/wern
WSBC,"WesBanco, Inc.",32.69,$1.26B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsbc
WTBA,West Bancorporation,19.41,$313.13M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtba
WSTC,West Corporation,21.22,$1.76B,2013,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wstc
WMAR,"West Marine, Inc.",8.57,$213.73M,1993,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/wmar
WABC,Westamerica Bancorporation,48.96,$1.25B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wabc
WBB,"Westbury Bancorp, Inc.",19.16,$78.53M,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/wbb
WSTL,"Westell Technologies, Inc.",0.505,$30.96M,1995,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/wstl
WDC,Western Digital Corporation,54.84,$15.59B,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/wdc
WFD,"Westfield Financial, Inc.",7.59,$139.13M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wfd
WLB,Westmoreland Coal Company,8.85,$164.34M,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlb
WPRT,Westport Fuel Systems Inc,1.57,$171.73M,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wprt
WEYS,"Weyco Group, Inc.",26.53,$279.61M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/weys
WHLR,"Wheeler Real Estate Investment Trust, Inc.",1.71,$116.09M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlr
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",25.4814,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrd
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",21.67,$15.6M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrp
WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0.08,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrw
WHF,"WhiteHorse Finance, Inc.",10.6,$194.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/whf
WHFBL,"WhiteHorse Finance, Inc.",25.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/whfbl
WFM,"Whole Foods Market, Inc.",28.72,$9.16B,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wfm
WILN,Wi-LAN Inc,1.53,$181.69M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/wiln
WHLM,"Wilhelmina International, Inc.",8.737,$50.51M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/whlm
WVVI,"Willamette Valley Vineyards, Inc.",8.1,$40.5M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvi
WVVIP,"Willamette Valley Vineyards, Inc.",4.4,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvip
WLDN,"Willdan Group, Inc.",17.46,$144.9M,2006,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/wldn
WLFC,Willis Lease Finance Corporation,25.93,$173.55M,1996,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/wlfc
WLTW,Willis Towers Watson Public Limited Company,128.37,$17.72B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/wltw
WIN,"Windstream Holdings, Inc.",8.38,$806.7M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/win
WINT,"Windtree Therapeutics, Inc.",2.56,$21.27M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/wint
WING,Wingstop Inc.,28.4,$815.88M,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wing
WINA,Winmark Corporation,106.62,$438.18M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/wina
WINS,Wins Finance Holdings Inc.,28.56,$572.39M,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wins
WTFC,Wintrust Financial Corporation,54.17,$2.8B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfc
WTFCM,Wintrust Financial Corporation,28.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfcm
WTFCW,Wintrust Financial Corporation,32.22,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfcw
AGND,WisdomTree Barclays U.S. Aggregate Bond Negative Duration Fund,42.6713,$12.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agnd
AGZD,WisdomTree Barclays U.S. Aggregate Bond Zero Duration Fund,47.9,$23.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agzd
HYND,WisdomTree BofA Merrill Lynch High Yield Bond Negative Duratio,19.7927,$7.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hynd
HYZD,WisdomTree BofA Merrill Lynch High Yield Bond Zero Duration Fu,23.61,$11.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyzd
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,52.2,$7.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cxse
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,22.45,$13.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcg
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,70.96,$56.77M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcb
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,22.562,$36.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgre
DXGE,WisdomTree Germany Hedged Equity Fund,26.39,$149.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxge
WETF,"WisdomTree Investments, Inc.",9.49,$1.3B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/wetf
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,31.71,$63.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxjs
DXKW,WisdomTree Korea Hedged Equity Fund,21.24,$14.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxkw
GULF,WisdomTree Middle East Dividend Fund,16.44,$18.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gulf
CRDT,WisdomTree Strategic Corporate Bond Fund,75.4952,$7.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crdt
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,31.69,$858.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrw
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,30.074,$63.16M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrs
DXPS,WisdomTree United Kingdom Hedged Equity Fund,26.79,$28.13M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxps
UBND,WisdomTree Western Asset Unconstrained Bond Fund,49.6686,$4.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubnd
WIX,Wix.com Ltd.,43.75,$1.76B,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wix
WMIH,WMIH Corp.,2.14,$441.65M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wmih
WBKC,"Wolverine Bancorp, Inc.",27.5,$58.26M,2011,Finance,Banks,http://www.nasdaq.com/symbol/wbkc
WWD,"Woodward, Inc.",59.21,$3.64B,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wwd
WKHS,"Workhorse Group, Inc.",7.1,$177.99M,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/wkhs
WRLD,World Acceptance Corporation,49.26,$433.02M,1991,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wrld
JMU,Wowo Limited,3.88,$311.42M,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/jmu
WPCS,WPCS International Incorporated,1.3,$3.7M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/wpcs
WPPGY,WPP plc,111.31,$29.61B,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/wppgy
WMGI,Wright Medical Group N.V.,23.49,$2.42B,2011,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgi
WMGIZ,Wright Medical Group N.V.,1.35,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgiz
WSFS,WSFS Financial Corporation,35.85,$1.06B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfs
WSFSL,WSFS Financial Corporation,26.05,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfsl
WSCI,WSI Industries Inc.,3.79,$11.06M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wsci
WVFC,WVS Financial Corp.,12.9,$25.91M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/wvfc
WYNN,"Wynn Resorts, Limited",93.37,$9.5B,2002,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/wynn
XBIT,XBiotech Inc.,13.37,$433.76M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xbit
XELB,"Xcel Brands, Inc",5.1,$95.23M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/xelb
XCRA,Xcerra Corporation,5.78,$312.01M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/xcra
XNCR,"Xencor, Inc.",20.32,$832.1M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xncr
